pca1,pca2,t+1 (prediction)
-0.46948070365985495,0.0016311601265528932,10800.0
-0.4704346259936156,0.0004630856370171155,10900.0
-0.47011674883057525,-0.0010944339252752953,10750.0
-0.47011649805765826,0.0004630830433112643,10900.0
-0.469480954432772,7.364315796629128e-05,11000.0
-0.4688450502360505,-0.0018732615022837846,11250.0
-0.465665959551474,-0.0026522220773108353,11300.0
-0.4631223635234194,-0.0022629908069097017,11000.0
-0.46312201777932077,0.0020201514977576563,11050.0
-0.4643940710145861,0.0020202010178422126,11050.0
-0.46598363490996186,-0.00031593750651482967,11000.0
-0.4659835859415974,0.00046281445356827797,11000.0
-0.46630156104136666,0.0004628300956945129,10800.0
-0.46789098099719645,0.0016310688675013373,10400.0
-0.4717058749762182,0.0047463166070302,10500.0
-0.47488562004281654,0.0024102301964635457,10200.0
-0.4787003003550964,0.0016317572808379121,10200.0
-0.4799723046219971,0.0024105587610056397,10350.0
-0.48092622102466315,-0.0010937585603591408,9750.0
-0.4837867860952719,0.0035789722697979996,9800.0
-0.4863308435974379,0.004357823270050202,9850.0
-0.4895100722904657,-0.0007038362829156203,9800.0
-0.48919204822233203,7.490003504127471e-05,9950.0
-0.4882384775637647,-0.0007039249482612854,10050.0
-0.48696672703532823,-0.001872121981101127,10200.0
-0.48442338474573776,-0.001872286263372197,10350.0
-0.4818799905222356,-0.0022618200014745344,10350.0
-0.4799722957253553,-0.0010938054867378453,10350.0
-0.4790185262277826,7.425595437754809e-05,10450.0
-0.47838277783279654,-0.0007045403383784326,10400.0
-0.478064701830751,-0.00031517347625289246,10050.0
-0.47997194998125664,0.003189336817929492,10200.0
-0.48156207625302005,0.001631898059974026,9900.0
-0.48474085829967317,0.0012427633159273592,10100.0
-0.4844234426107442,0.0008533260242882007,10350.0
-0.48346971021934687,-0.0034298501583375006,10700.0
-0.4783830226746189,-0.004598300138794035,10750.0
-0.4742497069494531,-0.0030410387115300196,10700.0
-0.4720241438861743,7.382048865770257e-05,10700.0
-0.4720241958200861,0.00046318994448909666,10800.0
-0.4717063705909574,-0.000704960161972043,10750.0
-0.47138829458891185,-0.0003155932998465423,10650.0
-0.47170617175195223,0.001241926262445989,10500.0
-0.4736136677098275,0.0020207981721272537,10950.0
-0.47234257156341297,-0.0022624458463062144,10850.0
-0.47107031355804796,-0.002651851773801699,11000.0
-0.4678913326723897,-0.0003158306053370392,10850.0
-0.468526876297276,7.360928000797025e-05,11000.0
-0.46757340950653214,7.352320836808072e-05,11100.0
-0.4669375053098107,-0.0018733814518819619,11050.0
-0.4656656598101926,-0.0003159531486410646,10950.0
-0.46598353697323297,0.0012415664136514052,11100.0
-0.46598378774614996,-0.00031595055493519367,11250.0
-0.46471208618607784,-0.002262899547858146,11250.0
-0.4628043913891975,-0.0010948850331214766,10950.0
-0.4637578670765832,0.0024095652862619016,10750.0
-0.46693721446517117,0.0039672517245312325,11050.0
-0.46820940867443517,-0.00070519746746254,11050.0
-0.4675732507392495,-0.0022627065750404603,11600.0
-0.46216909557168073,-0.0042099633029675666,11550.0
-0.4589892436717115,-0.003820737219978141,11500.0
-0.4561279381445411,0.0008515685192825446,11500.0
-0.45676383641016793,0.00046223034770363964,11550.0
-0.4567638853785324,-0.0003165216123794482,11700.0
-0.45549228768628386,-0.001484731693639674,11650.0
-0.4545383134186116,-0.0007060266599352513,11650.0
-0.4539025190208083,0.0004620504233063997,11500.0
-0.455174064779145,0.001240891048735192,11500.0
-0.45612799007845284,0.0012409379751138964,11850.0
-0.4548566401935741,-0.002652910490647391,12200.0
-0.45040569511273754,-0.005378807010176948,12350.0
-0.44500078466087073,-0.003821634248258617,12450.0
-0.44118564880557404,-0.001875000771457355,12450.0
-0.43959592910846274,-0.0007069706145944315,12250.0
-0.44023157956672,0.0016293295983278065,12150.0
-0.4421392283607833,0.0024081884595886873,12100.0
-0.44436474542124504,0.0012402026353986143,11750.0
-0.44754368623518076,0.003187297674760527,11500.0
-0.4516768060868887,0.004745044087828944,11150.0
-0.45771726312918937,0.004745432627170087,11100.0
-0.461850578854355,0.0031881711999060896,11350.0
-0.4628046451276617,-0.0014842805857935544,11150.0
-0.4628041895846451,-0.00031612002461796574,11250.0
-0.46185072575944847,0.0008519153196566633,11200.0
-0.46280434242083296,-0.00031613307303834666,10900.0
-0.4643937163738455,0.0027989790747661456,10650.0
-0.46820886112578414,0.004356709845708371,10800.0
-0.47075265302729674,0.0008524707349747027,10800.0
-0.4713883435572763,-0.0010943452599296722,10700.0
-0.47107032245468994,0.0008525124739417439,10850.0
-0.4707526500617494,-0.0003156506809397375,10800.0
-0.47075244529164956,-0.000705007088350748,10900.0
-0.4694809024988602,-0.0003157262978650608,10800.0
-0.46979862386016524,7.36848969332936e-05,10700.0
-0.4704344761229749,0.0016312201013519783,10450.0
-0.47329564364169385,0.0027995344900841462,10450.0
-0.4755213654722554,0.0020209050733050442,10500.0
-0.47679310710404993,-0.0003152621415986359,10600.0
-0.47583938360929445,-0.0010940740764808124,10550.0
-0.4752033844413913,-0.0003153534006501521,10700.0
-0.47393189061696644,-0.0007048245702476342,10550.0
-0.4742495110759953,7.396912880249525e-05,10900.0
-0.4720245474952792,-0.0014837095283492803,10700.0
-0.47202398808443896,-0.0010942878788363956,10900.0
-0.46979892953254127,7.365880009252619e-05,11050.0
-0.468845099204415,-0.0026520134623669155,11000.0
-0.46693735543917003,-0.000705246987547138,11200.0
-0.4650300642513945,-0.0010947624898174485,11000.0
-0.465347583808147,7.341371348443642e-05,11000.0
-0.4653477915437941,0.0016308915368099485,11150.0
-0.46566586161474505,-0.0010947181571445753,11300.0
-0.46375831372295795,-0.0022629595226572314,11350.0
-0.46153274472858447,-0.0014843431542984939,11000.0
-0.462486119513694,0.0024094896693365384,10650.0
-0.466619141428673,0.0055247400025712524,10650.0
-0.47107042928806075,0.002799372801518972,10400.0
-0.47488526243652873,0.002020886837472955,10400.0
-0.4764751379353752,0.00202096504810413,10400.0
-0.47806475376466284,7.419597957845968e-05,10100.0
-0.47997199894962117,0.0024105848578463624,10200.0
-0.48124410115325084,0.0016318824178477914,10500.0
-0.4806084447638989,-0.0030406606269034074,10500.0
-0.47806474783356806,-0.0022620468522505407,10500.0
-0.47615720883842294,7.407602998028837e-05,10200.0
-0.4780644540233813,0.0024104649082482307,10200.0
-0.4799723046219971,0.0024105587610056397,10200.0
-0.48187984361714226,7.443587877481057e-05,10150.0
-0.4821977178146354,0.00046383402515282057,10150.0
-0.48251569291440466,0.00046384966727905553,10500.0
-0.4806084966978108,-0.002651291171072056,10500.0
-0.47838267099942566,-0.0026514006659557007,10500.0
-0.47615720883842294,7.407602998028837e-05,10900.0
-0.4736142152584785,-0.0030411091410435563,10950.0
-0.4707525402628312,-0.003430632424431445,10800.0
-0.4688448024286808,0.0008523768822172929,10800.0
-0.4694808045621311,0.0012417776223011571,10700.0
-0.47107032245468994,0.0008525124739417439,10700.0
-0.47170627265422854,0.0008525437581942141,10500.0
-0.47361361577591576,0.00163142871629586,10700.0
-0.47361401938502073,7.389869928887706e-05,10850.0
-0.4726601890568944,-0.0026517735631705246,10850.0
-0.47043457109415654,-0.0010944052347287186,10900.0
-0.46916292739909093,-0.0003157419399912957,10900.0
-0.4688449522993216,-0.00031575758211753067,11000.0
-0.4678912807384779,-0.0007052000611684335,11050.0
-0.46693745634144623,-0.0010946294917988737,11050.0
-0.46598363490996186,-0.00031593750651482967,11050.0
-0.4656657117441043,7.341630719030723e-05,11050.0
-0.4656657117441043,7.341630719030723e-05,10950.0
-0.46630146013909046,0.000852212599946288,10950.0
-0.4669374103386291,0.0008522438841987579,10550.0
-0.47011625025028864,0.0031887214278123843,10550.0
-0.472660051048443,0.003188846564822264,10550.0
-0.47520343637530316,7.401605518119995e-05,10500.0
-0.47552131057279623,0.00046341420155917066,10750.0
-0.47424991468510025,-0.001483560888204526,10750.0
-0.4729779623521112,-0.0018729929125408185,10900.0
-0.4704347239303445,-0.0010944182831490604,11100.0
-0.4682093018410644,-0.0026520577950397265,11000.0
-0.4666193803394007,-0.0007052626296733729,11300.0
-0.46407639269055084,-0.0014842049688682732,10900.0
-0.46534738200359466,0.0008521787219879865,10800.0
-0.46661939220159,0.003967223033984614,10150.0
-0.4739310922953985,0.005914599711509851,10150.0
-0.4787006149241144,0.005136095431740672,9950.0
-0.48410511287023444,0.0016320884390858576,10000.0
-0.4850591390718185,0.0012427528612127872,9550.0
-0.4888737244129169,0.0031899052816678534,9500.0
-0.49173545134247604,0.003968798020887137,9200.0
-0.4968219801199214,0.0028010182179351332,9200.0
-0.49904775388439476,0.002411758256987383,9200.0
-0.50095529287954,7.563537475655401e-05,9350.0
-0.5000016702870608,-0.0010925590643774366,9850.0
-0.4958690030128222,-0.004986587454536005,9550.0
-0.493642727702515,-0.0014822935564150163,9600.0
-0.4920534724450625,0.002021940287015763,9650.0
-0.4933251621429453,-0.0007035963837192302,9650.0
-0.49268926387731854,-0.0003142582121403479,9800.0
-0.4914177181189819,-0.0010930988375692213,9650.0
-0.49141741541215306,7.504867518606463e-05,9500.0
-0.4923711938063675,0.0024113514818141562,9300.0
-0.49555038539322027,0.0028009295525893868,9750.0
-0.4949151875124325,-0.001871652637422961,9650.0
-0.493960852672925,-0.0026504123786236468,9550.0
-0.49237124277473204,0.0016325995217309872,9200.0
-0.4958681586884371,0.003579710203219132,9300.0
-0.49809408232355107,0.0020223157779365617,9300.0
-0.49968359428501513,-0.0007031922022518965,9300.0
-0.49904774795330004,7.551542515837996e-05,9200.0
-0.4996834963482862,0.0008543117179143606,9250.0
-0.5000015723503318,0.0004649448557888598,9250.0
-0.5003194435822776,-0.0003137784137476516,9300.0
-0.499683646218927,-0.00031382274642054436,9300.0
-0.49936567111915764,-0.0003138383885467793,9200.0
-0.4996834963482862,0.0008543117179143606,9200.0
-0.5003194465478249,0.0008543430021668307,9500.0
-0.49904804769458155,-0.0022607535035113883,9350.0
-0.49809381968844496,-0.0010926529171348463,9400.0
-0.4968223317951146,0.0008541187450967171,9550.0
-0.4965045036004387,-0.0014821527772789025,9500.0
-0.4955505293327663,-0.0007034477435744795,9600.0
-0.49427898653997693,-0.0003141669530887896,9550.0
-0.49427883370378894,-0.00031415390466844797,9600.0
-0.49364308827435016,7.517121849009267e-05,9600.0
-0.49364303634043843,-0.00031419823734125946,9600.0
-0.49332511317458083,7.515557636385774e-05,9650.0
-0.4930072389770878,-0.000314242570014113,9600.0
-0.49300713807481156,7.513993423762285e-05,9600.0
-0.49300719000872345,0.00046450939006897494,9650.0
-0.4930072389770878,-0.000314242570014113,9800.0
-0.4917356412848393,-0.0014824526512743385,9850.0
-0.49014591862218077,-0.0014825439103258971,9250.0
-0.49268866439475567,0.004358279645199188,9200.0
-0.4965043166236228,0.005137219310797096,9300.0
-0.5000016213186963,-0.0003138071042943094,9300.0
-0.49968359428501513,-0.0007031922022518965,9250.0
-0.49936562215079316,0.0004649135715363899,9300.0
-0.4993657230530695,7.553106728461487e-05,9300.0
-0.49936567111915764,-0.0003138383885467793,9350.0
-0.498729873755807,-0.00031388272121963,9150.0
-0.49968339544601,0.0012436942221660965,9200.0
-0.5003194984817365,0.0012437124579982247,9200.0
-0.5012732160453975,-0.00031371843894856315,9100.0
-0.501591041274526,0.0008544316675125348,9150.0
-0.5019091172765716,0.00046506480538699457,8950.0
-0.5034984852984895,0.0012439341213624445,9050.0
-0.503816714136723,0.0008545542108165629,8950.0
-0.5050882049956007,7.590396449952077e-05,8650.0
-0.5069955540483827,0.0031910317544301702,8750.0
-0.5089035025837273,0.001633621687021322,8750.0
-0.5101750913793338,-0.0007025324794618957,8750.0
-0.5095392450476187,7.61751479483415e-05,8750.0
-0.5095392450476187,7.61751479483415e-05,9050.0
-0.5076319998626604,-0.0022602137303195614,9500.0
-0.5028632814866071,-0.005764890900478864,9450.0
-0.4984118407910314,-0.0030395106510061813,9500.0
-0.4955506332005899,7.529116808826672e-05,9450.0
-0.49586845546417124,7.531985863488256e-05,9500.0
-0.4955506332005899,7.529116808826672e-05,9850.0
-0.49332546188422677,-0.0030398653123890405,10100.0
-0.4891923420325189,-0.004597611725457458,10300.0
-0.48410550758269744,-0.003429805825664647,10200.0
-0.4818797397493187,-0.0007043030328879356,10600.0
-0.4787010037054828,-0.0022620416648387962,10850.0
-0.47520367825157817,-0.004987865161148884,11000.0
-0.4701167948333923,-0.0030413073012729858,10950.0
-0.4678911279022899,-0.0007051870127480105,10750.0
-0.46852683029445874,0.002020482656005543,10400.0
-0.4723417732418449,0.004356978435451315,10500.0
-0.475203543208674,0.002020876382758428,10650.0
-0.4758394325776589,-0.0018728260365639424,10450.0
-0.47552115773660825,0.00046342724997959365,10400.0
-0.476157162835606,0.002020949405977895,10350.0
-0.4780647047962983,0.0008529479396615896,10050.0
-0.4806078482468835,0.002799998646350568,10200.0
-0.48187999941887755,0.0012425442462689089,10000.0
-0.48410510990468697,0.0004639670231713782,9900.0
-0.48505898920117785,0.002410887325547692,10000.0
-0.4863308836691604,7.470706222362851e-05,10000.0
-0.4863307798013369,-0.0007040318494391177,10200.0
-0.4844234366796495,-0.0014829168075408024,10350.0
-0.4821979136880933,-0.0026511738151796934,10500.0
-0.47901867313287605,-0.002261999925871836,10500.0
-0.4771109783359956,-0.0010939854111351474,10450.0
-0.47647508303591607,0.0004634741763582984,10600.0
-0.47583943554320624,-0.0007047046206494182,10600.0
-0.47520343340975585,-0.0010941053607332822,10600.0
-0.4742496639121833,7.395608038211154e-05,10750.0
-0.47329604131970415,-0.001094238358751879,10400.0
-0.4745672354028477,0.0016315017395153685,10250.0
-0.4767929141961393,0.003967867114648401,10350.0
-0.4793365532614638,0.0004636410523351351,10400.0
-0.4793364983620047,-0.0010938498194106988,10300.0
-0.4790184253255065,0.00046363845862928385,10200.0
-0.4799722007541736,0.0016318198493428518,10100.0
-0.4818797456804134,0.0016319397989410678,9750.0
-0.4853766615941183,0.003579050480429174,9750.0
-0.4882383336242185,0.002800452347902542,9750.0
-0.4904637957852212,7.497565196659526e-05,9750.0
-0.4904637957852212,7.497565196659526e-05,9750.0
-0.4904637957852212,7.497565196659526e-05,9750.0
-0.4904637957852212,7.497565196659526e-05,9800.0
-0.4901459215877282,-0.00031442249441141466,9850.0
-0.4895100722904657,-0.0007038362829156203,9850.0
-0.488874174024839,-0.00031449811133669596,9650.0
-0.48982774764895376,0.0016324482878803822,9550.0
-0.49173539644301695,0.0024113071491412637,9650.0
-0.4930072909109996,7.512688581723914e-05,9650.0
-0.49300718704317603,-0.000703612025845465,9750.0
-0.49173559231647485,-0.0007037006911912114,9750.0
-0.49109964211693624,-0.0007037319754436812,9750.0
-0.4904637957852212,7.497565196659526e-05,9750.0
-0.4904637957852212,7.497565196659526e-05,10150.0
-0.4879208022052767,-0.0030402095190572884,9900.0
-0.48696637239458773,-0.0010933439241772353,10000.0
-0.4853771141715878,0.0012427685033390224,10300.0
-0.48442353461637855,-0.0030404207277070594,10500.0
-0.48060834089607546,-0.0038193995385661554,10400.0
-0.4780646498968392,-0.0007045429320842445,10100.0
-0.4793361526179061,0.003189292485256681,10000.0
-0.4825155979432231,0.003189475003359753,10000.0
-0.4850590871379068,0.0008533834053814351,10050.0
-0.48537705927212876,-0.0003147223684068512,10000.0
-0.4853769583698525,7.46601358449238e-05,9600.0
-0.4879200038837088,0.003579214762700201,9950.0
-0.48855660846526927,0.0004641990613590479,10000.0
-0.4885562938962512,-0.00304013908954367,10100.0
-0.4853771082404933,-0.0010934743284899812,10100.0
-0.4844232348750971,-0.0007041517990372917,9900.0
-0.4850588853333543,0.0016321484138849462,9950.0
-0.4860129115349385,0.001242812836011915,9900.0
-0.4872845032960923,7.478008544309788e-05,10150.0
-0.4856951842425388,-0.0014828411906154823,10050.0
-0.4850589803045359,-0.0010934769221958324,10200.0
-0.4831516920823077,-0.0003148710085516439,10200.0
-0.4828336131147148,-0.001093625562340583,10300.0
-0.48124409522215617,-0.0007043604139811701,10250.0
-0.48092601922011063,-0.0003149935518556299,10050.0
-0.4818796447781371,0.0020213223031928036,10200.0
-0.48251584575059264,0.00046383661885863255,10150.0
-0.48315148731220786,-0.0007042274159625731,9950.0
-0.4837871897043769,0.002021442252791017,9950.0
-0.48537701326931165,0.001632151007590797,10000.0
-0.48633083173524877,-0.00031466239360776563,10200.0
-0.4847413598455071,-0.001872270621245962,10200.0
-0.4831515362805724,-0.0014829793760457427,10300.0
-0.48124409522215617,-0.0007043604139811701,10200.0
-0.48124389341760365,7.440459452234078e-05,10200.0
-0.4812439972854272,0.0008531435061850871,10100.0
-0.4825155920121284,0.0008532321715307912,9900.0
-0.4844230390016392,0.0024108560412952223,9850.0
-0.48664865992992457,0.002021609128767856,9800.0
-0.488556201890617,0.0008536076624515091,9800.0
-0.48919210015624387,0.00046426949087262684,9850.0
-0.4891921491246083,-0.0003144824692104611,9900.0
-0.48855629982734594,-0.0007038962577146667,9950.0
-0.48760252736422616,-0.0007039562325137552,10100.0
-0.4860130065061201,-0.0014828125000688633,10300.0
-0.4834696612509824,-0.0026510981982544126,10050.0
-0.4828333623417979,0.00046389140624601585,10050.0
-0.48315154517721426,0.0020213848716977433,10000.0
-0.48505903520399496,0.00046401394955008303,10000.0
-0.4853770103037643,0.0004640295916763179,9850.0
-0.48664855606210095,0.00124287021710511,9800.0
-0.48792035555890195,0.0016323152898617852,9900.0
-0.48855635176125783,-0.0003145268018833146,10200.0
-0.4863310795426182,-0.0030403007781088435,10350.0
-0.4828337600198083,-0.0034298814425899704,10250.0
-0.4806080441203414,-0.00031500919398186485,10300.0
-0.47997235062481436,0.00046368538500798863,10350.0
-0.479972347659267,-0.0007044360309064935,10500.0
-0.47838282680116095,-0.00148329229846156,10550.0
-0.4767931041385025,-0.0014833835575131184,10400.0
-0.47647498213363987,0.0008528566806100732,10500.0
-0.47647523587210416,0.0004634611279378754,10250.0
-0.47838242615760335,0.0012423591344599412,10000.0
-0.48092582631220004,0.003968135704391366,10050.0
-0.48378744344284114,0.0016320467001188189,10500.0
-0.48219821639492194,-0.00381932132793498,10500.0
-0.4790185173311407,-0.0034301082933659347,10050.0
-0.4790180766158605,0.003578659347382182,10100.0
-0.48156197831629116,0.003189401980140326,10050.0
-0.48442318590673256,7.460016104583816e-05,10050.0
-0.4844232378406444,0.00046396961687719023,11700.0
-0.474251312489231,-0.012775523027301512,11800.0
-0.46312238580185805,-0.0135548355102232,11800.0
-0.4519949711290212,-0.0007061909422062565,10000.0
-0.46280259590705625,0.01409084995481151,10950.0
-0.468210089746383,0.00669284829017421,10800.0
-0.4745674194141162,-0.0061559917644751095,10400.0
-0.4720237981420756,0.00435696279332508,10600.0
-0.47424987164783045,0.0016314339037076036,10300.0
-0.4774286017605717,0.0008529297038294616,10300.0
-0.47806475969575746,0.002410438811407424,10300.0
-0.4799722986909025,7.431592917663652e-05,10400.0
-0.4793365502959165,-0.0007044803635793047,10400.0
-0.4787006000963779,-0.0007045116478317748,10400.0
-0.47806475376466284,7.419597957845968e-05,10350.0
-0.4783826279621559,0.0004635941259564304,10550.0
-0.4774291062719529,-0.001093982817429296,10450.0
-0.4771108774337194,-0.0007046029068833721,10500.0
-0.4761572607723349,0.00046344548581164053,10600.0
-0.47583938360929445,-0.0010940740764808124,10700.0
-0.4742497618489122,-0.0014835478397841034,10600.0
-0.47361371371264466,7.392479612964175e-05,10600.0
-0.4736138175804682,0.0008526637077923877,10550.0
-0.47456753810967633,0.0004633542267600823,10650.0
-0.4742497648144595,-0.00031542642386962435,10600.0
-0.47424961197827153,-0.00031541337544924056,10700.0
-0.47329599235133973,-0.0003154863986687519,10950.0
-0.4713885943301933,-0.002651862228516271,11500.0
-0.46566625632720815,-0.006156612421895045,11500.0
-0.46057891440045823,-0.004210015416757957,11050.0
-0.4599426273534629,0.003577459851400416,11000.0
-0.4631222774488797,0.003966998776914501,11000.0
-0.46630156104136666,0.0004628300956945129,10850.0
-0.4675731067997034,0.0012416707211233666,10700.0
-0.46948065469149053,0.0024099120866360227,11150.0
-0.4685274817109335,-0.0022626857455025624,10900.0
-0.46820884629804765,-0.001483897233864099,11150.0
-0.4653480423167111,7.337456822330767e-05,10750.0
-0.46789077622709674,0.0012417124600903242,10700.0
-0.46916283539345655,0.0035780048120039056,11050.0
-0.46979907643763463,-0.0022625970801568164,10950.0
-0.46852692230009313,-0.0018732640959896391,11000.0
-0.46661953614113605,0.0004628457378207478,10950.0
-0.46725528157057483,7.3520614662266e-05,10950.0
-0.46725533350448667,0.0004628900704936208,10850.0
-0.46820900506533025,0.0008523325495444813,11200.0
-0.46661983588241746,-0.0018734231908490008,11000.0
-0.4663013533057196,-0.00109464772763096,11300.0
-0.4634405463588358,-0.0007054973414579543,11700.0
-0.4602613948437057,-0.0053781916200598585,11950.0
-0.45422068406294075,-0.004989184606728863,11900.0
-0.4504052974347272,-0.001485034161340981,11850.0
-0.44945153090270196,0.0008511486956889338,11750.0
-0.4507231775633148,0.001240606816866032,11200.0
-0.45517366710113466,0.005134663897571177,11000.0
-0.4605787363202842,0.0059137209190614475,10900.0
-0.4659835399387803,0.002409687829565968,11350.0
-0.4650303150243116,-0.0026522794584040274,11000.0
-0.4650295048405542,-0.0007053408403045475,11000.0
-0.46439402204622154,0.0027989529779253,11250.0
-0.4650301132197589,-0.0018735144499005562,11200.0
-0.46375811191840544,-0.0014841945141537602,11200.0
-0.4624864711888872,0.00046259019649816477,11300.0
-0.4621686459597585,-0.0007055599099628939,11250.0
-0.46185056995771306,-0.000316193047837393,11250.0
-0.4615326987257673,0.0004625302216990763,11300.0
-0.4615327476941318,-0.00031622173838401164,11000.0
-0.46312201777932077,0.0020201514977576563,11150.0
-0.4637583226196,0.0012414047250862315,11150.0
-0.46471193631543717,-0.0010947650835232798,11100.0
-0.4640760410153577,0.0004626945039701431,10800.0
-0.46630126130008526,0.002799099024364281,11000.0
-0.46725553827458643,0.0008522464779045695,10800.0
-0.4691626736606266,7.365361268082378e-05,11100.0
-0.46725563621131533,-0.0007052574422616257,11400.0
-0.4647122330911714,-0.004599155428107491,11450.0
-0.4605789692999173,-0.0026525245450121425,11300.0
-0.45930707779748203,0.0008517771342264425,11100.0
-0.46121457672090466,0.002798770459822268,11450.0
-0.46121512723510305,-0.0010950154374341802,11200.0
-0.46185036518761324,-0.0007055494552484455,11450.0
-0.4596254075379918,7.301471942878547e-05,11450.0
-0.4596251478684329,-0.0018738325597280594,11250.0
-0.4593070288291175,0.0016305290943095727,11150.0
-0.4612146776231809,0.0024093879555704928,11050.0
-0.46375806888113563,0.0016308002777583905,11050.0
-0.46502986541238933,0.0008521239346005837,11000.0
-0.4659835859415974,0.00046281445356827797,11000.0
-0.46630156104136666,0.0004628300956945129,10900.0
-0.46725523260221036,0.0008522725747453961,11000.0
-0.46725543440676287,7.350756624184582e-05,10950.0
-0.46757320473643244,-0.00031583319904289323,11100.0
-0.46630171091200745,-0.0007053043686403304,11100.0
-0.4656657087785571,-0.0010947051087241552,11200.0
-0.46407619088599833,-0.000705439960364801,11200.0
-0.4634402406864598,-0.0007054712446172709,11350.0
-0.46185077176226547,-0.0010949580563408647,11300.0
-0.46121472066045066,-0.0007056068363415986,11300.0
-0.46057892626264746,0.00046247024689998785,11250.0
-0.461214723625998,0.00046251457957284135,11450.0
-0.46026120193579506,-0.001095062363812885,11500.0
-0.4589893505050823,-0.0018738768924009127,11400.0
-0.4580354311368691,0.0004623190130493861,11400.0
-0.45835345817055023,0.0008517041110069733,11200.0
-0.4602608012922374,0.001630589069108619,11200.0
-0.4615327016913146,0.0016306516376135582,11100.0
-0.4634401427497308,0.0008520326755490676,11000.0
-0.46471184134425564,0.0016308602525574787,10900.0
-0.4666193862704953,0.00163098020215565,10250.0
-0.47202354736915875,0.0059144797619116824,10300.0
-0.47647519580038156,0.004746577335764446,10350.0
-0.479972347659267,-0.0007044360309064935,10300.0
-0.47965432359113325,7.430028705040163e-05,9950.0
-0.4818794949074965,0.003189456767527706,10100.0
-0.4834696211792599,0.0016320180095722426,10150.0
-0.4844232838434616,-0.001482903759120422,10000.0
-0.48410516183859886,0.0008533364790027305,9350.0
-0.488873528539459,0.006304913122000368,9300.0
-0.4942788485315254,0.005526453174904038,9150.0
-0.49968344737992176,0.001633063677997491,8750.0
-0.5034982894250316,0.004358941961694918,9500.0
-0.5022277467583627,-0.002649966538080391,9250.0
-0.5015908765761488,-0.0038180409477250065,9200.0
-0.4987297787846255,0.0024117426148611487,9400.0
-0.4993658729237102,-0.0010926033970502904,9700.0
-0.49650465050553216,-0.00381840865752825,9700.0
-0.49332510724348627,-0.0022610872554651063,9650.0
-0.4917354424458343,0.0004644337731436517,9600.0
-0.4923712917430965,0.0008538475616478575,9650.0
-0.4926893158112303,7.511124369100423e-05,9550.0
-0.49332501227230463,0.00046453808061559354,9550.0
-0.4936430393059857,0.0008539231785731805,9650.0
-0.49364313724271464,-0.0007035807415929951,9650.0
-0.49300718704317603,-0.000703612025845465,9600.0
-0.49268921490895407,0.00046449374794274,9600.0
-0.49300719000872345,0.00046450939006897494,9600.0
-0.49332511317458083,7.515557636385774e-05,9800.0
-0.4920536163846086,-0.0014824370091481036,9700.0
-0.49141746438051753,-0.0007037032848970233,9800.0
-0.49014597352163985,7.494696141997942e-05,9700.0
-0.4907816180488025,7.50043425132111e-05,9500.0
-0.49205321870659824,0.0024113358396879218,9350.0
-0.4949145880298697,0.0028008852199164942,9550.0
-0.49586870920263537,-0.0003140756940372735,9700.0
-0.49459695570865164,-0.002650394142791519,9750.0
-0.49205346354842056,-0.0014824239607276809,9700.0
-0.4910995931485719,7.501998463944602e-05,9700.0
-0.49109964508248366,0.0004643894404708402,9700.0
-0.4914175682483412,7.503562676568093e-05,9700.0
-0.4914175682483412,7.503562676568093e-05,9700.0
-0.4914175682483412,7.503562676568093e-05,9650.0
-0.4917354424458343,0.0004644337731436517,10100.0
-0.48919254976816595,-0.003040133902132007,9900.0
-0.48792019382607205,-0.0018720359094612769,10000.0
-0.48569503733744535,0.000853414689633905,10100.0
-0.4856950314063508,-0.001482828142195098,9950.0
-0.4853768574675763,0.0004640426400966989,10050.0
-0.48505918804018305,0.00046400090112966004,10000.0
-0.48569488153571005,-0.0003146936778602354,10100.0
-0.4847412619087782,-0.0003147667010796627,10000.0
-0.4850589832700832,7.464449371868891e-05,9800.0
-0.48633058392787903,0.002410975990893357,9800.0
-0.4882383306586713,0.0016323309319880204,9700.0
-0.49014577171708745,0.0008537119699235298,10000.0
-0.4888744767316677,-0.001482645624091943,10000.0
-0.48760247246476696,-0.0022614471042596705,10000.0
-0.4856949334696218,7.467577797115871e-05,10000.0
-0.4856949334696218,7.467577797115871e-05,10000.0
-0.4856949334696218,7.467577797115871e-05,10000.0
-0.4856949334696218,7.467577797115871e-05,10000.0
-0.4856949334696218,7.467577797115871e-05,10100.0
-0.4850591850746357,-0.0007041205147848219,10000.0
-0.4850589832700832,7.464449371868891e-05,10000.0
-0.4850590871379068,0.0008533834053814351,10000.0
-0.4856949334696218,7.467577797115871e-05,10050.0
-0.48537705927212876,-0.0003147223684068512,10000.0
-0.4853769583698525,7.46601358449238e-05,9900.0
-0.4860127586987504,0.0012428258844322986,9850.0
-0.4872845062616396,0.0012429015013575798,9750.0
-0.48887407608811,0.0012430058088295191,9750.0
-0.48982794945350616,0.0008536832793768716,9800.0
-0.4901459215877282,-0.00031442249441141466,9700.0
-0.490463694882945,0.00046435815621837027,9600.0
-0.49141747031161215,0.0016325395469319408,9800.0
-0.4914177700528936,-0.0007037293817378691,9500.0
-0.4926889611704897,0.0008538893006148989,9050.0
-0.49618598688311294,0.005915981725594754,9050.0
-0.5009553017761817,0.00357999962250004,9150.0
-0.5031808618739134,-0.0007029809936021642,9000.0
-0.503498534266854,0.0004651821612793175,8850.0
