t-2,t-1,t-0,t+1 (prediction)
0.08039647577092512,0.08259911894273128,0.08149779735682819,10950.0
0.08259911894273128,0.08149779735682819,0.08204845814977973,11200.0
0.08149779735682819,0.08204845814977973,0.08480176211453747,11250.0
0.08204845814977973,0.08480176211453747,0.08535242290748898,11450.0
0.08480176211453747,0.08535242290748898,0.08755506607929517,11450.0
0.08535242290748898,0.08755506607929517,0.08755506607929517,11100.0
0.08755506607929517,0.08755506607929517,0.08370044052863437,11150.0
0.08755506607929517,0.08370044052863437,0.08425110132158592,11050.0
0.08370044052863437,0.08425110132158592,0.08314977973568283,11200.0
0.08425110132158592,0.08314977973568283,0.08480176211453747,11200.0
0.08314977973568283,0.08480176211453747,0.08480176211453747,11150.0
0.08480176211453747,0.08480176211453747,0.08425110132158592,11000.0
0.08480176211453747,0.08425110132158592,0.08259911894273128,11050.0
0.08425110132158592,0.08259911894273128,0.08314977973568283,11100.0
0.08259911894273128,0.08314977973568283,0.08370044052863437,11150.0
0.08314977973568283,0.08370044052863437,0.08425110132158592,11100.0
0.08370044052863437,0.08425110132158592,0.08370044052863437,11050.0
0.08425110132158592,0.08370044052863437,0.08314977973568283,11000.0
0.08370044052863437,0.08314977973568283,0.08259911894273128,10850.0
0.08314977973568283,0.08259911894273128,0.08094713656387667,10900.0
0.08259911894273128,0.08094713656387667,0.08149779735682819,11000.0
0.08094713656387667,0.08149779735682819,0.08259911894273128,10950.0
0.08149779735682819,0.08259911894273128,0.08204845814977973,10900.0
0.08259911894273128,0.08204845814977973,0.08149779735682819,10750.0
0.08204845814977973,0.08149779735682819,0.07984581497797358,10900.0
0.08149779735682819,0.07984581497797358,0.08149779735682819,11200.0
0.07984581497797358,0.08149779735682819,0.08480176211453747,11650.0
0.08149779735682819,0.08480176211453747,0.08975770925110133,11700.0
0.08480176211453747,0.08975770925110133,0.09030837004405287,12050.0
0.08975770925110133,0.09030837004405287,0.09416299559471367,11650.0
0.09030837004405287,0.09416299559471367,0.08975770925110133,11950.0
0.09416299559471367,0.08975770925110133,0.0930616740088106,11800.0
0.08975770925110133,0.0930616740088106,0.09140969162995596,11900.0
0.0930616740088106,0.09140969162995596,0.09251101321585906,11750.0
0.09140969162995596,0.09251101321585906,0.09085903083700442,11750.0
0.09251101321585906,0.09085903083700442,0.09085903083700442,11750.0
0.09085903083700442,0.09085903083700442,0.09085903083700442,11650.0
0.09085903083700442,0.09085903083700442,0.08975770925110133,11750.0
0.09085903083700442,0.08975770925110133,0.09085903083700442,11700.0
0.08975770925110133,0.09085903083700442,0.09030837004405287,11600.0
0.09085903083700442,0.09030837004405287,0.0892070484581498,11500.0
0.09030837004405287,0.0892070484581498,0.08810572687224671,11350.0
0.0892070484581498,0.08810572687224671,0.08645374449339208,11450.0
0.08810572687224671,0.08645374449339208,0.08755506607929517,11500.0
0.08645374449339208,0.08755506607929517,0.08810572687224671,11700.0
0.08755506607929517,0.08810572687224671,0.09030837004405287,11700.0
0.08810572687224671,0.09030837004405287,0.09030837004405287,11550.0
0.09030837004405287,0.09030837004405287,0.08865638766519826,11700.0
0.09030837004405287,0.08865638766519826,0.09030837004405287,11650.0
0.08865638766519826,0.09030837004405287,0.08975770925110133,11650.0
0.09030837004405287,0.08975770925110133,0.08975770925110133,11550.0
0.08975770925110133,0.08975770925110133,0.08865638766519826,11450.0
0.08975770925110133,0.08865638766519826,0.08755506607929517,11500.0
0.08865638766519826,0.08755506607929517,0.08810572687224671,11350.0
0.08755506607929517,0.08810572687224671,0.08645374449339208,11100.0
0.08810572687224671,0.08645374449339208,0.08370044052863437,11100.0
0.08645374449339208,0.08370044052863437,0.08370044052863437,10850.0
0.08370044052863437,0.08370044052863437,0.08094713656387667,10750.0
0.08370044052863437,0.08094713656387667,0.07984581497797358,10600.0
0.08094713656387667,0.07984581497797358,0.07819383259911894,10350.0
0.07984581497797358,0.07819383259911894,0.07544052863436124,10150.0
0.07819383259911894,0.07544052863436124,0.07323788546255508,10400.0
0.07544052863436124,0.07323788546255508,0.07599118942731278,10550.0
0.07323788546255508,0.07599118942731278,0.07764317180616742,10800.0
0.07599118942731278,0.07764317180616742,0.08039647577092512,10650.0
0.07764317180616742,0.08039647577092512,0.07874449339207049,10750.0
0.08039647577092512,0.07874449339207049,0.07984581497797358,10800.0
0.07874449339207049,0.07984581497797358,0.08039647577092512,10850.0
0.07984581497797358,0.08039647577092512,0.08094713656387667,10950.0
0.08039647577092512,0.08094713656387667,0.08204845814977973,10700.0
0.08094713656387667,0.08204845814977973,0.07929515418502203,10600.0
0.08204845814977973,0.07929515418502203,0.07819383259911894,10750.0
0.07929515418502203,0.07819383259911894,0.07984581497797358,10600.0
0.07819383259911894,0.07984581497797358,0.07819383259911894,10900.0
0.07984581497797358,0.07819383259911894,0.08149779735682819,11350.0
0.07819383259911894,0.08149779735682819,0.08645374449339208,11550.0
0.08149779735682819,0.08645374449339208,0.08865638766519826,11500.0
0.08645374449339208,0.08865638766519826,0.08810572687224671,11350.0
0.08865638766519826,0.08810572687224671,0.08645374449339208,11100.0
0.08810572687224671,0.08645374449339208,0.08370044052863437,11000.0
0.08645374449339208,0.08370044052863437,0.08259911894273128,10700.0
0.08370044052863437,0.08259911894273128,0.07929515418502203,10700.0
0.08259911894273128,0.07929515418502203,0.07929515418502203,10700.0
0.07929515418502203,0.07929515418502203,0.07929515418502203,10450.0
0.07929515418502203,0.07929515418502203,0.07654185022026433,10750.0
0.07929515418502203,0.07654185022026433,0.07984581497797358,10650.0
0.07654185022026433,0.07984581497797358,0.07874449339207049,10300.0
0.07984581497797358,0.07874449339207049,0.07488986784140969,9800.0
0.07874449339207049,0.07488986784140969,0.06938325991189428,9500.0
0.07488986784140969,0.06938325991189428,0.06607929515418504,9700.0
0.06938325991189428,0.06607929515418504,0.06828193832599119,9800.0
0.06607929515418504,0.06828193832599119,0.06938325991189428,9550.0
0.06828193832599119,0.06938325991189428,0.06662995594713658,9350.0
0.06938325991189428,0.06662995594713658,0.0644273127753304,9150.0
0.06662995594713658,0.0644273127753304,0.062224669603524234,9100.0
0.0644273127753304,0.062224669603524234,0.06167400881057269,9550.0
0.062224669603524234,0.06167400881057269,0.06662995594713658,9650.0
0.06167400881057269,0.06662995594713658,0.06773127753303965,9600.0
0.06662995594713658,0.06773127753303965,0.0671806167400881,9550.0
0.06773127753303965,0.0671806167400881,0.06662995594713658,9450.0
0.0671806167400881,0.06662995594713658,0.06552863436123349,9250.0
0.06662995594713658,0.06552863436123349,0.0633259911894273,8900.0
0.06552863436123349,0.0633259911894273,0.05947136563876653,9300.0
0.0633259911894273,0.05947136563876653,0.06387665198237885,9150.0
0.05947136563876653,0.06387665198237885,0.062224669603524234,9000.0
0.06387665198237885,0.062224669603524234,0.06057268722466961,9000.0
0.062224669603524234,0.06057268722466961,0.06057268722466961,9250.0
0.06057268722466961,0.06057268722466961,0.0633259911894273,9250.0
0.06057268722466961,0.0633259911894273,0.0633259911894273,9350.0
0.0633259911894273,0.0633259911894273,0.0644273127753304,9150.0
0.0633259911894273,0.0644273127753304,0.062224669603524234,9100.0
0.0644273127753304,0.062224669603524234,0.06167400881057269,8900.0
0.062224669603524234,0.06167400881057269,0.05947136563876653,9200.0
0.06167400881057269,0.05947136563876653,0.06277533039647579,9150.0
0.05947136563876653,0.06277533039647579,0.062224669603524234,9250.0
0.06277533039647579,0.062224669603524234,0.0633259911894273,9150.0
0.062224669603524234,0.0633259911894273,0.062224669603524234,9250.0
0.0633259911894273,0.062224669603524234,0.0633259911894273,9350.0
0.062224669603524234,0.0633259911894273,0.0644273127753304,9500.0
0.0633259911894273,0.0644273127753304,0.06607929515418504,9400.0
0.0644273127753304,0.06607929515418504,0.06497797356828194,9400.0
0.06607929515418504,0.06497797356828194,0.06497797356828194,9400.0
0.06497797356828194,0.06497797356828194,0.06497797356828194,9050.0
0.06497797356828194,0.06497797356828194,0.061123348017621155,9100.0
0.06497797356828194,0.061123348017621155,0.06167400881057269,8900.0
0.061123348017621155,0.06167400881057269,0.05947136563876653,8950.0
0.06167400881057269,0.05947136563876653,0.06002202643171806,8900.0
0.05947136563876653,0.06002202643171806,0.05947136563876653,8700.0
0.06002202643171806,0.05947136563876653,0.05726872246696036,8350.0
0.05947136563876653,0.05726872246696036,0.053414096916299565,8400.0
0.05726872246696036,0.053414096916299565,0.05396475770925111,8450.0
0.053414096916299565,0.05396475770925111,0.054515418502202644,8450.0
0.05396475770925111,0.054515418502202644,0.054515418502202644,8100.0
0.054515418502202644,0.054515418502202644,0.05066079295154186,8200.0
0.054515418502202644,0.05066079295154186,0.05176211453744494,8100.0
0.05066079295154186,0.05176211453744494,0.05066079295154186,8450.0
0.05176211453744494,0.05066079295154186,0.054515418502202644,8650.0
0.05066079295154186,0.054515418502202644,0.056718061674008814,8550.0
0.054515418502202644,0.056718061674008814,0.055616740088105736,8750.0
0.056718061674008814,0.055616740088105736,0.057819383259911906,8550.0
0.055616740088105736,0.057819383259911906,0.055616740088105736,8400.0
0.057819383259911906,0.055616740088105736,0.05396475770925111,8400.0
0.055616740088105736,0.05396475770925111,0.05396475770925111,8400.0
0.05396475770925111,0.05396475770925111,0.05396475770925111,8200.0
0.05396475770925111,0.05396475770925111,0.05176211453744494,8100.0
0.05396475770925111,0.05176211453744494,0.05066079295154186,8400.0
0.05176211453744494,0.05066079295154186,0.05396475770925111,8250.0
0.05066079295154186,0.05396475770925111,0.05231277533039649,8250.0
0.05396475770925111,0.05231277533039649,0.05231277533039649,8300.0
0.05231277533039649,0.05231277533039649,0.05286343612334802,8350.0
0.05231277533039649,0.05286343612334802,0.053414096916299565,8250.0
0.05286343612334802,0.053414096916299565,0.05231277533039649,8450.0
0.053414096916299565,0.05231277533039649,0.054515418502202644,8400.0
0.05231277533039649,0.054515418502202644,0.05396475770925111,8500.0
0.054515418502202644,0.05396475770925111,0.05506607929515419,8600.0
0.05396475770925111,0.05506607929515419,0.05616740088105727,8500.0
0.05506607929515419,0.05616740088105727,0.05506607929515419,8300.0
0.05616740088105727,0.05506607929515419,0.05286343612334802,8300.0
0.05506607929515419,0.05286343612334802,0.05286343612334802,8150.0
0.05286343612334802,0.05286343612334802,0.051211453744493395,8200.0
0.05286343612334802,0.051211453744493395,0.05176211453744494,7450.0
0.051211453744493395,0.05176211453744494,0.043502202643171804,7100.0
0.05176211453744494,0.043502202643171804,0.03964757709251102,7300.0
0.043502202643171804,0.03964757709251102,0.04185022026431718,7400.0
0.03964757709251102,0.04185022026431718,0.04295154185022027,7600.0
0.04185022026431718,0.04295154185022027,0.04515418502202644,7600.0
0.04295154185022027,0.04515418502202644,0.04515418502202644,7600.0
0.04515418502202644,0.04515418502202644,0.04515418502202644,7300.0
0.04515418502202644,0.04515418502202644,0.04185022026431718,7300.0
0.04515418502202644,0.04185022026431718,0.04185022026431718,6950.0
0.04185022026431718,0.04185022026431718,0.0379955947136564,7100.0
0.04185022026431718,0.0379955947136564,0.03964757709251102,7200.0
0.0379955947136564,0.03964757709251102,0.0407488986784141,7150.0
0.03964757709251102,0.0407488986784141,0.040198237885462555,7150.0
0.0407488986784141,0.040198237885462555,0.040198237885462555,7200.0
0.040198237885462555,0.040198237885462555,0.0407488986784141,7300.0
0.040198237885462555,0.0407488986784141,0.04185022026431718,7750.0
0.0407488986784141,0.04185022026431718,0.04680616740088107,7400.0
0.04185022026431718,0.04680616740088107,0.04295154185022027,7300.0
0.04680616740088107,0.04295154185022027,0.04185022026431718,7200.0
0.04295154185022027,0.04185022026431718,0.0407488986784141,7200.0
0.04185022026431718,0.0407488986784141,0.0407488986784141,7050.0
0.0407488986784141,0.0407488986784141,0.03909691629955948,7150.0
0.0407488986784141,0.03909691629955948,0.040198237885462555,7300.0
0.03909691629955948,0.040198237885462555,0.04185022026431718,7350.0
0.040198237885462555,0.04185022026431718,0.042400881057268726,7300.0
0.04185022026431718,0.042400881057268726,0.04185022026431718,7300.0
0.042400881057268726,0.04185022026431718,0.04185022026431718,7400.0
0.04185022026431718,0.04185022026431718,0.04295154185022027,7550.0
0.04185022026431718,0.04295154185022027,0.044603524229074897,7500.0
0.04295154185022027,0.044603524229074897,0.04405286343612335,7500.0
0.044603524229074897,0.04405286343612335,0.04405286343612335,7400.0
0.04405286343612335,0.04405286343612335,0.04295154185022027,7400.0
0.04405286343612335,0.04295154185022027,0.04295154185022027,7500.0
0.04295154185022027,0.04295154185022027,0.04405286343612335,7650.0
0.04295154185022027,0.04405286343612335,0.045704845814977975,7650.0
0.04405286343612335,0.045704845814977975,0.045704845814977975,7650.0
0.045704845814977975,0.045704845814977975,0.045704845814977975,7650.0
0.045704845814977975,0.045704845814977975,0.045704845814977975,7500.0
0.045704845814977975,0.045704845814977975,0.04405286343612335,7500.0
0.045704845814977975,0.04405286343612335,0.04405286343612335,7500.0
0.04405286343612335,0.04405286343612335,0.04405286343612335,7500.0
0.04405286343612335,0.04405286343612335,0.04405286343612335,7500.0
0.04405286343612335,0.04405286343612335,0.04405286343612335,7450.0
0.04405286343612335,0.04405286343612335,0.043502202643171804,7500.0
0.04405286343612335,0.043502202643171804,0.04405286343612335,7550.0
0.043502202643171804,0.04405286343612335,0.044603524229074897,7500.0
0.04405286343612335,0.044603524229074897,0.04405286343612335,7550.0
0.044603524229074897,0.04405286343612335,0.044603524229074897,7900.0
0.04405286343612335,0.044603524229074897,0.04845814977973569,8050.0
0.044603524229074897,0.04845814977973569,0.050110132158590316,8300.0
0.04845814977973569,0.050110132158590316,0.05286343612334802,8050.0
0.050110132158590316,0.05286343612334802,0.050110132158590316,8050.0
0.05286343612334802,0.050110132158590316,0.050110132158590316,8050.0
0.050110132158590316,0.050110132158590316,0.050110132158590316,8150.0
0.050110132158590316,0.050110132158590316,0.051211453744493395,8300.0
0.050110132158590316,0.051211453744493395,0.05286343612334802,8300.0
0.051211453744493395,0.05286343612334802,0.05286343612334802,8300.0
0.05286343612334802,0.05286343612334802,0.05286343612334802,8100.0
0.05286343612334802,0.05286343612334802,0.05066079295154186,7900.0
0.05286343612334802,0.05066079295154186,0.04845814977973569,7800.0
0.05066079295154186,0.04845814977973569,0.0473568281938326,7600.0
0.04845814977973569,0.0473568281938326,0.04515418502202644,7400.0
0.0473568281938326,0.04515418502202644,0.04295154185022027,7250.0
0.04515418502202644,0.04295154185022027,0.04129955947136565,7450.0
0.04295154185022027,0.04129955947136565,0.043502202643171804,7400.0
0.04129955947136565,0.043502202643171804,0.04295154185022027,7450.0
0.043502202643171804,0.04295154185022027,0.043502202643171804,7900.0
0.04295154185022027,0.043502202643171804,0.04845814977973569,7800.0
0.043502202643171804,0.04845814977973569,0.0473568281938326,7800.0
0.04845814977973569,0.0473568281938326,0.0473568281938326,7750.0
0.0473568281938326,0.0473568281938326,0.04680616740088107,7750.0
0.0473568281938326,0.04680616740088107,0.04680616740088107,7700.0
0.04680616740088107,0.04680616740088107,0.04625550660792952,7600.0
0.04680616740088107,0.04625550660792952,0.04515418502202644,7500.0
0.04625550660792952,0.04515418502202644,0.04405286343612335,7400.0
0.04515418502202644,0.04405286343612335,0.04295154185022027,7350.0
0.04405286343612335,0.04295154185022027,0.042400881057268726,7600.0
0.04295154185022027,0.042400881057268726,0.04515418502202644,7400.0
0.042400881057268726,0.04515418502202644,0.04295154185022027,7400.0
0.04515418502202644,0.04295154185022027,0.04295154185022027,7350.0
0.04295154185022027,0.04295154185022027,0.042400881057268726,7400.0
0.04295154185022027,0.042400881057268726,0.04295154185022027,7350.0
0.042400881057268726,0.04295154185022027,0.042400881057268726,7400.0
0.04295154185022027,0.042400881057268726,0.04295154185022027,7350.0
0.042400881057268726,0.04295154185022027,0.042400881057268726,7300.0
0.04295154185022027,0.042400881057268726,0.04185022026431718,7500.0
